41094,12
55918,12
31286,12
47816,12
27667,12
50270,12
64426,12
42054,12
56997,12
38156,12
6981,12
14524,12
1590,12
24282,12
59590,12
43209,12
44545,12
50882,12
22417,12
32603,12
64714,12
11486,12
10521,12
60360,12
2244,12
28955,12
31066,12
6592,12
27158,12
44130,12
59969,12
48937,12
19165,12
36171,12
30712,12
67772,12
64139,12
53902,12
58649,12
15899,12
33043,12
32275,12
27545,12
29522,12
6943,12
9424,12
32405,12
8932,12
37546,12
60634,12
59466,12
36083,12
58169,12
62780,12
58072,12
61755,12
55352,12
16031,12
65360,12
9820,12
26893,12
56924,12
34099,12
23955,12
4145,12
43959,12
54804,12
55359,12
4536,12
22684,12
15736,12
41219,12
23153,12
2946,12
51926,12
16839,12
37701,12
16073,12
51499,12
23672,12
40096,12
52992,12
14143,12
28188,12
17320,12
7331,12
44418,12
17331,12
43355,12
40853,12
31483,12
36785,12
13372,12
43124,12
35136,12
51799,12
17118,12
30720,12
20862,12
29784,12
28189,12
68992,12
19614,12
51678,12
46255,12
67744,12
31446,12
30639,12
11262,12
59045,12
63139,12
38853,12
59364,11
11009,11
3522,11
7431,11
28919,11
14590,11
65881,11
23479,11
45268,11
32922,11
58854,11
17100,11
14141,11
35050,11
59877,11
32584,11
48927,11
52522,11
54762,11
4529,11
63660,11
26620,11
14390,11
54941,11
5872,11
19777,11
49196,11
31997,11
18383,11
43108,11
61158,11
34008,11
11021,11
33746,11
21378,11
25540,11
20410,11
55663,11
36970,11
15036,11
65448,11
32248,11
33621,11
15490,11
68836,11
15874,11
45039,11
54188,11
8747,11
51984,11
67042,11
29383,11
2740,11
20790,11
22088,11
50974,11
265,11
61465,11
135,11
34966,11
47651,11
44207,11
60765,11
2271,11
62019,11
7462,11
2703,11
15764,11
46469,11
46859,11
51580,11
37492,11
55188,11
53636,11
12757,11
23983,11
30384,11
19159,11
43624,11
21015,11
58114,11
69254,11
42776,11
28566,11
63429,11
56371,11
34064,11
68221,11
37766,11
34614,11
2773,11
13409,11
50884,11
32479,11
41225,11
37126,11
39232,11
23215,11
22150,11
68976,11
61708,11
31857,11
51321,11
34801,11
15289,11
35631,11
8981,11
68862,11
52985,11
1104,11
10084,11
60924,11
47030,11
66881,11
48392,11
51657,11
48298,11
12106,11
1167,11
42822,11
164,11
63037,11
11558,11
35826,11
19636,11
50840,11
38813,11
31056,11
29468,11
30815,11
55499,11
13145,11
16139,11
53193,11
1940,11
7688,11
65785,11
29617,11
5403,11
66667,11
65054,11
40344,11
59095,11
48642,11
45260,11
47069,11
23028,11
50957,11
40582,11
20512,11
39980,11
6121,11
46074,11
34758,11
42296,11
5437,11
46030,11
37573,11
68089,11
33799,11
46906,11
59312,11
55195,11
36874,11
5205,11
8198,11
4847,11
53232,11
48662,11
23120,11
43072,11
50260,11
33733,11
38025,11
67848,11
39240,11
21858,11
43456,11
44759,10
22195,10
2117,10
37735,10
41608,10
8507,10
43914,10
29241,10
25619,10
51842,10
27801,10
67166,10
31856,10
64322,10
20310,10
20073,10
61839,10
42895,10
4101,10
56411,10
39046,10
3002,10
48532,10
23952,10
35269,10
56640,10
34180,10
24397,10
32286,10
15056,10
20751,10
34052,10
30385,10
7162,10
23563,10
22872,10
61578,10
31220,10
44717,10
49505,10
46752,10
55488,10
68731,10
10494,10
40265,10
11536,10
51362,10
32714,10
5649,10
59087,10
21399,10
16402,10
47428,10
3775,10
27355,10
1024,10
54088,10
24018,10
21503,10
25610,10
60867,10
54511,10
32413,10
2975,10
7478,10
19215,10
36775,10
16844,10
32733,10
38793,10
38973,10
42527,10
50824,10
3301,10
48550,10
45555,10
33362,10
47602,10
18787,10
79,10
55476,10
27881,10
49232,10
21993,10
48243,10
38171,10
15932,10
31275,10
57100,10
50986,10
53809,10
62901,10
4647,10
31538,10
56021,10
67591,10
59024,10
12202,10
45407,10
59488,10
31871,10
41622,10
33745,10
12010,10
3392,10
9379,10
3259,10
1165,10
12975,10
45489,10
25003,10
11912,10
27618,10
50131,10
48539,10
19499,10
51109,10
29484,10
10383,10
12522,10
2221,10
42003,10
66219,10
5728,10
39250,10
50731,10
26336,10
44306,10
46637,10
8140,10
8835,10
16891,10
1006,10
25378,10
50038,10
60668,10
64113,10
27701,9
12561,9
55841,9
35608,9
1960,9
62600,9
46234,9
21797,9
48797,9
5291,9
47765,9
20099,9
61606,9
40345,9
59557,9
6126,9
56947,9
20583,9
32167,9
38725,9
69114,9
378,9
52931,9
36036,9
25702,9
54307,9
56258,9
1515,9
16785,9
13791,9
46057,9
43537,9
68510,9
68394,9
19763,9
65521,9
54550,9
65978,9
17744,9
59767,9
1530,9
47118,9
53057,9
33087,9
43386,9
25736,9
33299,9
32282,9
27989,9
33308,9
20179,9
579,9
26283,9
58296,9
1426,9
62680,9
43558,9
7684,9
36,9
55005,9
7377,9
66927,9
30096,9
658,9
50438,9
22703,9
19835,9
68846,9
19087,9
13208,9
22907,9
58179,9
44215,9
59000,9
68657,9
33393,9
12711,9
244,9
62437,9
1019,9
23462,9
42549,9
38515,9
22216,9
19416,9
1531,9
27402,9
32187,9
63119,9
66963,9
290,9
27753,9
67558,9
62611,9
19518,9
41909,9
28157,9
40143,9
60127,9
49371,9
7780,9
59818,9
33511,9
18415,9
10520,9
11427,9
18570,9
6221,9
56766,9
26560,9
27333,9
37989,9
23419,9
7437,9
16020,9
55384,9
44772,9
61292,9
59265,9
23037,9
67667,9
23178,9
1854,9
4413,8
24560,8
45544,8
31666,8
38121,8
52706,8
20340,8
13690,8
15032,8
25039,8
68252,8
9092,8
51044,8
49959,8
8635,8
48343,8
13905,8
17586,8
29421,8
21358,8
8715,8
37980,8
654,8
40030,8
9416,8
29762,8
48830,8
46269,8
20710,8
24167,8
49083,8
49018,8
16998,8
2671,8
51153,8
5259,8
38077,8
18215,8
46905,8
53587,8
34528,8
45854,8
3022,8
60351,8
41830,8
19161,8
46798,8
4251,8
53635,8
46464,8
65850,8
28120,8
1626,8
67898,8
2394,8
8543,8
43840,8
25431,8
43273,8
23263,8
2453,8
61763,8
37580,8
47881,8
44807,8
63807,8
33729,8
12132,8
25500,8
20600,8
31376,8
69076,8
54873,8
10428,8
17137,8
57069,8
57196,8
61721,8
51373,8
27572,8
44268,8
12208,8
16116,8
62187,8
59483,8
11830,8
8386,8
55983,8
38541,7
3204,7
30481,7
25516,7
21467,7
4688,7
30320,7
46701,7
68480,7
47028,7
8231,7
63838,7
27118,7
2867,7
25519,7
51478,7
18374,7
60138,7
20445,7
28602,7
31125,7
57188,7
2265,7
13150,7
37770,7
46158,7
53261,7
47379,7
66422,7
67257,7
61956,7
16779,7
3451,7
51616,7
67928,7
62746,7
1051,7
7576,7
32411,7
22324,7
64167,7
32870,7
694,7
35191,7
48253,7
15942,7
31236,7
52223,7
62130,7
62834,7
33125,7
15923,7
18788,7
33626,7
36695,7
18691,7
9734,7
64497,7
26082,7
53034,7
12022,7
12471,7
64599,7
10381,7
10606,7
50969,7
30695,7
3892,7
45163,7
13358,7
12066,7
52913,7
47154,6
2673,6
36861,6
54849,6
22694,6
11821,6
33706,6
46546,6
19719,6
4936,6
40788,6
34378,6
28169,6
21069,6
37805,6
4970,6
23561,6
38855,6
45367,6
20520,6
28881,6
42474,6
9541,6
32612,6
19035,6
62232,6
17462,6
38692,6
1630,6
259,6
54859,6
40230,6
14893,6
22287,6
34731,5
48719,5
23227,5
48617,5
38442,5
43665,5
40829,5
30594,5
6647,5
16462,5
67973,5
25134,5
52036,5
63625,4
59216,4
46480,4
31737,4
18443,4
22681,3
59787,2
